Date,Amazon_Sales,Flipkart_Sales,Website_Sales,Offline_Sales,Gross_Sales,Total_Orders,Average_Order_Value,Returns,Net_Sales,COGS,Gross_Profit,Platform_Fees,Marketing_Spend_Digital,Marketing_Spend_Offline,Total_Marketing_Spend,Contribution_Margin,Fixed_Cost_Allocation,Net_Profit_Loss,Debt_Repayment_Cash_Out,Net_Cash_Flow,Profitability_Label,Marketing_Efficiency_Ratio,Marketing_Efficiency_Label,Dominant_Sales_Channel
31-05-2025,70127.95,45493.27,33879.59,35452.33,184953.14,127,1456.32,55696.45,129256.69,74650.84,54605.86,31009.14,19881.07,2802.5,22683.57,913.14,11513.16,-10600.02,0,-10600.02,High Profit,5.698251642,High Efficiency,Amazon_Sales
01-06-2025,67572.45,60003.58,44524.5,38211.06,210311.59,145,1450.42,63332.85,146978.75,84886.02,62092.72,33921.18,22886.45,3020.58,25907.03,2264.51,11513.16,-9248.64,0,-9248.64,High Profit,5.673315312,Medium Efficiency,Amazon_Sales
02-06-2025,56305.07,26348.06,17777.09,21129,121559.21,83,1464.57,36606.12,84953.09,49063.76,35889.33,22352.43,13355.52,1670.24,15025.76,-1488.86,11513.16,-13002.02,0,-13002.02,Low Profit,5.653829823,Medium Efficiency,Amazon_Sales
03-06-2025,37693.19,32375.44,26735.28,18587.02,115390.92,79,1460.64,34748.61,80642.31,46574.11,34068.2,18647.95,12873.28,1469.3,14342.58,1077.67,11513.16,-10435.49,0,-10435.49,High Profit,5.622580456,Medium Efficiency,Amazon_Sales
04-06-2025,36673.04,33705.94,22687.33,22847.96,115914.27,79,1467.27,34906.21,81008.06,46785.35,34222.71,18694.94,12376.24,1806.13,14182.37,1345.41,11513.16,-10167.75,0,-10167.75,High Profit,5.711884544,High Efficiency,Amazon_Sales
05-06-2025,55878.9,25325.4,23629.6,22141.7,126975.6,87,1459.49,38237.2,88738.4,51249.93,37488.47,21977.44,13941.13,1750.3,15691.43,-180.39,11513.16,-11693.55,350000,-361693.55,Medium Profit,5.655214343,Medium Efficiency,Amazon_Sales
06-06-2025,49474.63,34977.85,23567.09,18435.51,126455.08,87,1453.51,38080.45,88374.63,51039.83,37334.79,22597.36,14364.77,1457.32,15822.09,-1084.66,11513.16,-12597.81,0,-12597.81,Medium Profit,5.585521887,Low Efficiency,Amazon_Sales
07-06-2025,89082.94,37926.82,41098.07,36582.43,204690.27,141,1451.7,61640.05,143050.22,82617.14,60433.08,34424.93,22355.49,2891.83,25247.33,760.82,11513.16,-10752.34,0,-10752.34,Medium Profit,5.66595438,Medium Efficiency,Amazon_Sales
08-06-2025,86222.58,60365.59,29948.91,40111.83,216648.91,149,1454.02,65241.26,151407.66,87443.89,63963.77,39233.72,23476.44,3170.83,26647.27,-1917.23,11513.16,-13430.38,0,-13430.38,Low Profit,5.681920137,High Efficiency,Amazon_Sales
09-06-2025,58383.42,38018.41,18512.4,23269.35,138183.59,95,1454.56,41612.35,96571.24,55773.7,40797.54,25851.96,15281.65,1839.44,17121.08,-2175.51,11513.16,-13688.66,0,-13688.66,Low Profit,5.640487633,Medium Efficiency,Amazon_Sales
10-06-2025,46122.98,36583.32,17514.43,18977.42,119198.15,82,1453.64,35895.11,83303.04,48110.79,35192.25,22060.27,13327.66,1500.16,14827.82,-1695.84,11513.16,-13208.99,0,-13208.99,Low Profit,5.618023418,Medium Efficiency,Amazon_Sales
11-06-2025,40573.5,29501.45,27484.11,25195.16,122754.21,84,1461.36,36965.98,85788.23,49546.09,36242.15,18735.94,12973.7,1991.67,14965.37,2540.83,11513.16,-8972.33,0,-8972.33,High Profit,5.732449649,High Efficiency,Amazon_Sales
12-06-2025,57310.42,24061.06,24415.52,20576.92,126363.93,87,1452.46,38053,88310.93,51003.04,37307.88,22062.18,14067.88,1626.6,15694.48,-448.78,11513.16,-11961.94,0,-11961.94,Medium Profit,5.626878367,Medium Efficiency,Amazon_Sales
13-06-2025,53638.33,28937.15,28803.8,18188.81,129568.09,89,1455.82,39017.9,90550.19,52296.31,38253.88,22253.02,14811.56,1437.82,16249.38,-248.51,11513.16,-11761.67,0,-11761.67,Medium Profit,5.572531998,Low Efficiency,Amazon_Sales
14-06-2025,64200.51,45361.16,35358.5,38312.66,183232.84,126,1454.23,55178.4,128054.44,73956.49,54097.95,29316.43,19271.93,3028.61,22300.53,2480.98,11513.16,-9032.18,0,-9032.18,High Profit,5.742215095,High Efficiency,Amazon_Sales
15-06-2025,160549.27,112055.88,67865.96,52314.47,392785.59,271,1449.39,118282.73,274502.86,158536.23,115966.63,72967.77,45276.89,4135.45,49412.33,-6413.47,11513.16,-17926.63,0,-17926.63,Low Profit,5.555351468,Low Efficiency,Amazon_Sales
16-06-2025,38685.13,33501.51,21772.78,16845.41,110804.82,76,1457.96,33367.56,77437.26,44723.07,32714.19,19207.21,12495.01,1331.63,13826.64,-319.66,11513.16,-11832.82,0,-11832.82,Medium Profit,5.60058409,Medium Efficiency,Amazon_Sales
17-06-2025,53867.62,25616.96,26543.97,22034.77,128063.32,88,1455.26,38564.75,89498.56,51688.95,37809.61,21487.17,14100,1741.84,15841.84,480.6,11513.16,-11032.56,0,-11032.56,Medium Profit,5.64950536,Medium Efficiency,Amazon_Sales
18-06-2025,44395.25,34626.58,27771.71,21484.75,128278.3,88,1457.71,38629.49,89648.81,51775.72,37873.09,21087.32,14201.73,1698.36,15900.1,885.67,11513.16,-10627.48,0,-10627.48,High Profit,5.638254476,Medium Efficiency,Amazon_Sales
19-06-2025,60738.06,36524.93,27664.66,16521.21,141448.85,97,1458.24,42595.65,98853.21,57091.62,41761.58,26137.89,16613.26,1306,17919.26,-2295.57,11513.16,-13808.72,0,-13808.72,Low Profit,5.516589971,Low Efficiency,Amazon_Sales
20-06-2025,56955.92,36473.64,17661.79,23593.49,134684.84,92,1463.97,40558.75,94126.1,54361.53,39764.56,25066.07,14773.27,1865.06,16638.33,-1939.83,11513.16,-13452.99,0,-13452.99,Low Profit,5.657184345,Medium Efficiency,Amazon_Sales
21-06-2025,86245.87,43747.15,29264.62,29692.97,188950.6,130,1453.47,56900.24,132050.36,76264.29,55786.07,35085.63,21178.57,2347.22,23525.79,-2825.35,11513.16,-14338.51,0,-14338.51,Low Profit,5.613004282,Medium Efficiency,Amazon_Sales
22-06-2025,97043.61,51637.36,32854.95,31732.27,213268.19,147,1450.8,64223.19,149045,86079.37,62965.64,40081.55,24141.2,2508.43,26649.63,-3765.54,11513.16,-15278.7,0,-15278.7,Low Profit,5.592760575,Low Efficiency,Amazon_Sales
23-06-2025,58176,27149.64,28370.12,19641.39,133337.15,92,1449.32,40152.9,93184.25,53817.58,39366.67,23076.69,15119.61,1552.65,16672.26,-382.28,11513.16,-11895.43,0,-11895.43,Medium Profit,5.589179271,Low Efficiency,Amazon_Sales
24-06-2025,52138.92,29955.2,25028.99,15799.63,122922.73,84,1463.37,37016.73,85906.01,49614.11,36291.9,22087.7,14245.56,1248.96,15494.51,-1290.31,11513.16,-12803.47,0,-12803.47,Low Profit,5.544286976,Low Efficiency,Amazon_Sales
25-06-2025,40590.52,32718.22,21559.91,25367.03,120235.67,82,1466.29,36207.55,84028.12,48529.55,35498.57,19544.9,12615.92,2005.26,14621.18,1332.49,11513.16,-10180.67,0,-10180.67,High Profit,5.747013579,High Efficiency,Amazon_Sales
26-06-2025,50302.46,28212.78,28734.32,15955.53,123205.09,85,1449.47,37101.75,86103.34,49728.07,36375.26,21137.89,14262.37,1261.28,15523.65,-286.28,11513.16,-11799.43,0,-11799.43,Medium Profit,5.546591169,Low Efficiency,Amazon_Sales
27-06-2025,49331.53,24249.91,25755.78,19114.61,118451.83,81,1462.37,35670.37,82781.46,47809.56,34971.9,19875.31,13210.17,1511.01,14721.17,375.43,11513.16,-11137.73,0,-11137.73,Medium Profit,5.623293529,Medium Efficiency,Amazon_Sales
28-06-2025,63397.29,44583.02,38229.77,33939.34,180149.42,124,1452.82,54249.87,125899.56,72711.96,53187.6,28897,19443.46,2682.9,22126.36,2164.24,11513.16,-9348.92,0,-9348.92,High Profit,5.690025833,High Efficiency,Amazon_Sales
29-06-2025,95852.49,42960.47,30948.64,36234.81,205996.41,142,1450.68,62033.38,143963.03,83144.33,60818.7,37578.81,22575.42,2864.35,25439.77,-2199.88,11513.16,-13713.04,0,-13713.04,Low Profit,5.658975297,Medium Efficiency,Amazon_Sales
30-06-2025,44067.02,29107.24,20321.02,24036.44,117531.72,81,1451.01,35393.29,82138.44,47438.19,34700.25,19615.58,12433.29,1900.08,14333.36,751.31,11513.16,-10761.85,0,-10761.85,Medium Profit,5.730578176,High Efficiency,Amazon_Sales
01-07-2025,46663.25,34641.85,19891.7,19135.21,120332,83,1449.78,36236.56,84095.45,48568.44,35527.01,21726.17,13457.46,1512.63,14970.09,-1169.26,11513.16,-12682.41,0,-12682.41,Medium Profit,5.617564757,Medium Efficiency,Amazon_Sales
02-07-2025,48701.72,29761.61,23357.05,18130.44,119950.83,82,1462.81,36121.77,83829.05,48414.58,35414.47,21076.89,13540.39,1433.21,14973.59,-636.01,11513.16,-12149.17,0,-12149.17,Medium Profit,5.598460356,Medium Efficiency,Amazon_Sales
03-07-2025,55167.66,25961.79,20482.48,22272.04,123883.98,85,1457.46,37306.19,86577.79,50002.09,36575.7,21937.39,13512.67,1760.6,15273.27,-634.96,11513.16,-12148.12,0,-12148.12,Medium Profit,5.668582432,Medium Efficiency,Amazon_Sales
04-07-2025,37353.87,28568.22,24859.86,26315.3,117097.25,80,1463.72,35262.45,81834.8,47262.82,34571.98,17601.14,12072.46,2080.22,14152.68,2818.16,11513.16,-8695,0,-8695,High Profit,5.782282932,High Efficiency,Amazon_Sales
05-07-2025,60204.92,59688.46,39147.25,32520.63,191561.25,132,1451.22,57686.4,133874.85,77318.01,56556.84,31779.49,21149.71,2570.75,23720.46,1056.9,11513.16,-10456.26,350000,-360456.26,High Profit,5.643855558,Medium Efficiency,Amazon_Sales
06-07-2025,84659.49,62871.08,45951.89,32324.08,225806.55,155,1456.82,67998.97,157807.58,91140.1,66667.48,39422.43,25729.89,2555.21,28285.1,-1040.05,11513.16,-12553.21,0,-12553.21,Medium Profit,5.579177023,Low Efficiency,Amazon_Sales
07-07-2025,49427,36584.1,19691.72,19299.38,125002.21,86,1453.51,37642.93,87359.27,50453.42,36905.85,22985.59,14056.68,1525.61,15582.3,-1662.04,11513.16,-13175.19,0,-13175.19,Low Profit,5.606314215,Medium Efficiency,Amazon_Sales
08-07-2025,55652.5,29740.72,24122.13,20519.59,130034.93,89,1461.07,39158.48,90876.45,52484.73,38391.72,23017.88,14563.68,1622.07,16185.75,-811.91,11513.16,-12325.07,0,-12325.07,Medium Profit,5.614596173,Medium Efficiency,Amazon_Sales
09-07-2025,50948.11,36028.59,24368.47,23085.36,134430.53,92,1461.2,40482.16,93948.37,54258.89,39689.48,23272.62,14807.02,1824.89,16631.91,-215.05,11513.16,-11728.21,0,-11728.21,Medium Profit,5.648681961,Medium Efficiency,Amazon_Sales
10-07-2025,60479.1,33688.31,19293.68,17066.58,130527.67,90,1450.31,39306.86,91220.81,52683.61,38537.19,25356.23,15088.4,1349.11,16437.51,-3256.54,11513.16,-14769.7,0,-14769.7,Low Profit,5.549551605,Low Efficiency,Amazon_Sales
11-07-2025,51785.08,27575.24,26476.56,21750.97,127587.86,88,1449.86,38421.57,89166.28,51497.05,37669.24,21393.63,14074.51,1719.41,15793.92,481.68,11513.16,-11031.47,0,-11031.47,Medium Profit,5.64560793,Medium Efficiency,Amazon_Sales
12-07-2025,93609.77,41457.08,39362.79,25718.06,200147.69,138,1450.35,60272.11,139875.58,80783.67,59091.92,36575,23196.19,2033.01,25229.19,-2712.28,11513.16,-14225.43,0,-14225.43,Low Profit,5.544196227,Low Efficiency,Amazon_Sales
13-07-2025,74389.64,47629.97,29530.9,40524.78,192075.29,132,1455.12,57841.2,134234.09,77525.48,56708.61,32736.59,20153.65,3203.47,23357.12,614.89,11513.16,-10898.26,0,-10898.26,Medium Profit,5.747030884,High Efficiency,Amazon_Sales
14-07-2025,48196.74,33509.46,23354,18920.84,123981.05,85,1458.6,37335.42,86645.62,50041.26,36604.36,21872.45,13971.23,1495.69,15466.91,-735.01,11513.16,-12248.17,0,-12248.17,Medium Profit,5.601999365,Medium Efficiency,Amazon_Sales
15-07-2025,86065.69,57069.64,35991.52,46595.26,225722.11,155,1456.27,67973.54,157748.57,91106.02,66642.55,38365.8,23820.84,3683.34,27504.18,772.57,11513.16,-10740.59,0,-10740.59,Medium Profit,5.73543985,High Efficiency,Amazon_Sales
16-07-2025,43656.55,30515.59,18576.73,26264.16,119013.02,82,1451.38,35839.36,83173.66,48036.07,35137.59,19852.73,12334.03,2076.18,14410.2,874.66,11513.16,-10638.5,0,-10638.5,Medium Profit,5.77186021,High Efficiency,Amazon_Sales
17-07-2025,61519.52,26070.34,19759.04,18581.81,125930.7,86,1464.31,37922.54,88008.16,50828.18,37179.98,23743.05,14275.58,1468.89,15744.47,-2307.54,11513.16,-13820.7,0,-13820.7,Low Profit,5.589782317,Low Efficiency,Amazon_Sales
18-07-2025,43914.51,33184,25241.3,23315.62,125655.43,86,1461.11,37839.65,87815.79,50717.08,37098.71,20592.06,13609.46,1843.09,15452.55,1054.09,11513.16,-10459.07,0,-10459.07,High Profit,5.682931943,High Efficiency,Amazon_Sales
19-07-2025,70273.02,39158.65,37234.4,33797.82,180463.89,124,1455.35,54344.56,126119.32,72838.88,53280.44,29466.11,19504.1,2671.71,22175.81,1638.52,11513.16,-9874.64,0,-9874.64,High Profit,5.687247501,High Efficiency,Amazon_Sales
20-07-2025,78909.09,47068.24,35247.4,34155.85,195380.58,134,1458.06,58836.55,136544.03,78859.56,57684.47,33861.6,21440.16,2700.01,24140.17,-317.3,11513.16,-11830.46,0,-11830.46,Medium Profit,5.656299438,Medium Efficiency,Amazon_Sales
21-07-2025,47425.54,29015.65,28953.16,17943.02,123337.36,85,1451.03,37141.59,86195.78,49781.46,36414.32,20533.06,14015.66,1418.39,15434.05,447.2,11513.16,-11065.96,0,-11065.96,Medium Profit,5.584780404,Low Efficiency,Amazon_Sales
22-07-2025,44034.74,29961.77,25236.2,18506.03,117738.74,81,1453.56,35455.63,82283.11,47521.74,34761.37,19820.17,13196.27,1462.9,14659.17,282.04,11513.16,-11231.12,0,-11231.12,Medium Profit,5.613081095,Medium Efficiency,Amazon_Sales
23-07-2025,56050.94,27462.26,27071.39,24840.2,135424.79,93,1456.18,40781.57,94643.22,54660.19,39983.03,22559.83,14705.88,1963.61,16669.49,753.71,11513.16,-10759.45,0,-10759.45,Medium Profit,5.677631409,Medium Efficiency,Amazon_Sales
24-07-2025,39241,36503.62,28676.71,17520.16,121941.5,84,1451.68,36721.24,85220.26,49218.06,36002.2,20113.39,13886.27,1384.96,15271.23,617.58,11513.16,-10895.58,0,-10895.58,Medium Profit,5.580445059,Low Efficiency,Amazon_Sales
25-07-2025,46866.22,28449.02,23726.65,18616.71,117658.6,81,1452.58,35431.49,82227.11,47489.4,34737.71,20234.8,13170.89,1471.65,14642.54,-139.63,11513.16,-11652.78,0,-11652.78,Medium Profit,5.615631578,Medium Efficiency,Amazon_Sales
26-07-2025,68637.67,48002.98,37576.89,39862.88,194080.42,133,1459.25,58445.02,135635.4,78334.79,57300.61,31219.29,20508.32,3151.15,23659.47,2421.84,11513.16,-9091.32,0,-9091.32,High Profit,5.7328165,High Efficiency,Amazon_Sales
27-07-2025,74536.25,63257.23,46555.16,38748.2,223096.85,153,1458.15,67182.97,155913.87,90046.41,65867.46,36684.46,24515.25,3063.04,27578.28,1604.72,11513.16,-9908.43,0,-9908.43,High Profit,5.653502321,Medium Efficiency,Amazon_Sales
28-07-2025,48945.71,36515.82,24412.99,23664.13,133538.66,92,1451.51,40213.58,93325.07,53898.91,39426.16,22833.75,14611.45,1870.64,16482.09,110.31,11513.16,-11402.84,0,-11402.84,Medium Profit,5.662210921,Medium Efficiency,Amazon_Sales
29-07-2025,56846.39,32734.15,24484.72,17820.21,131885.46,91,1449.29,39715.75,92169.72,53231.65,38938.07,24100.53,15168.75,1408.68,16577.43,-1739.88,11513.16,-13253.04,0,-13253.04,Low Profit,5.559952297,Low Efficiency,Amazon_Sales
30-07-2025,50227.96,38494.49,27712.57,21622.07,138057.08,95,1453.23,41574.25,96482.82,55722.64,40760.19,23687.45,15483.88,1709.22,17193.1,-120.36,11513.16,-11633.52,0,-11633.52,Medium Profit,5.611717491,Medium Efficiency,Amazon_Sales
31-07-2025,54557.7,36052.18,23317.41,25988.21,139915.51,96,1457.45,42133.9,97781.61,56472.74,41308.87,24289.2,15150.4,2054.36,17204.76,-185.09,11513.16,-11698.25,0,-11698.25,Medium Profit,5.683404476,High Efficiency,Amazon_Sales
01-08-2025,50257.95,35952.14,25218.18,18206.1,129634.37,89,1456.57,39037.85,90596.51,52323.06,38273.45,23060.26,14818.07,1439.19,16257.26,-1044.06,11513.16,-12557.22,0,-12557.22,Medium Profit,5.572680144,Low Efficiency,Amazon_Sales
02-08-2025,95513.77,54373.29,36617.74,27591.23,214096.03,147,1456.44,64472.49,149623.55,86413.5,63210.05,40337.18,24801.98,2181.08,26983.06,-4110.19,11513.16,-15623.35,0,-15623.35,Low Profit,5.545091995,Low Efficiency,Amazon_Sales
03-08-2025,91694.15,55933.28,33560.38,35102.01,216289.82,149,1451.61,65133.12,151156.7,87298.95,63857.74,39657.68,24094.91,2774.81,26869.71,-2669.65,11513.16,-14182.81,0,-14182.81,Low Profit,5.625542665,Medium Efficiency,Amazon_Sales
04-08-2025,40303.08,32884.71,26717.69,16920.83,116826.31,80,1460.33,35180.86,81645.45,47153.47,34491.98,19506.04,13285.74,1337.59,14623.32,362.62,11513.16,-11150.54,0,-11150.54,Medium Profit,5.583236228,Low Efficiency,Amazon_Sales
05-08-2025,52473.28,31279.45,28628.92,22478.03,134859.68,93,1450.1,40611.4,94248.29,54432.1,39816.18,22512.38,14944.86,1776.88,16721.74,582.07,11513.16,-10931.09,350000,-360931.09,Medium Profit,5.6362729,Medium Efficiency,Amazon_Sales
06-08-2025,49651.18,30292.68,19304.46,26324.2,125572.52,86,1460.15,37814.68,87757.84,50683.61,37074.23,21475.5,13198.34,2080.92,15279.27,319.46,11513.16,-11193.7,0,-11193.7,Medium Profit,5.743588535,High Efficiency,Amazon_Sales
07-08-2025,55570.66,38237,28440.67,24109.02,146357.36,100,1463.57,44073.78,102283.57,59072.8,43210.77,25119.04,16256.96,1905.81,18162.77,-71.03,11513.16,-11584.19,0,-11584.19,Medium Profit,5.631496187,Medium Efficiency,Amazon_Sales
08-08-2025,58593.62,34630.96,22174.53,24449.56,139848.68,96,1456.76,42113.77,97734.9,56445.76,41289.14,25063.95,15346.13,1932.73,17278.86,-1053.67,11513.16,-12566.83,0,-12566.83,Medium Profit,5.656328022,Medium Efficiency,Amazon_Sales
09-08-2025,79099.61,58390.69,29843.17,41434.62,208768.1,144,1449.78,62868.04,145900.06,84263.04,61637.02,36745.56,22252.52,3275.4,25527.91,-636.46,11513.16,-12149.61,0,-12149.61,Medium Profit,5.715315512,High Efficiency,Amazon_Sales
10-08-2025,84144.37,45121.01,42703.1,25804.65,197773.13,136,1454.21,59557.04,138216.1,79825.25,58390.85,34840.68,22868.89,2039.85,24908.75,-1358.57,11513.16,-12871.73,0,-12871.73,Low Profit,5.548897476,Low Efficiency,Amazon_Sales
11-08-2025,37855.85,25822.65,21767.93,23545.05,108991.48,75,1453.22,32821.49,76169.99,43991.17,32178.82,17055.3,11362.93,1861.23,13224.16,1899.36,11513.16,-9613.8,0,-9613.8,High Profit,5.759911405,High Efficiency,Amazon_Sales
12-08-2025,37427.81,36296.39,27720.85,20068.1,121513.16,83,1464.01,36592.25,84920.91,49045.17,35875.73,19553.88,13490.47,1586.38,15076.85,1245,11513.16,-10268.16,0,-10268.16,High Profit,5.632536637,Medium Efficiency,Amazon_Sales
13-08-2025,47624.45,32792.39,19236.08,26485.62,126138.54,87,1449.87,37985.13,88153.41,50912.07,37241.34,21532.94,13252.15,2093.68,15345.83,362.56,11513.16,-11150.59,0,-11150.59,Medium Profit,5.744453705,High Efficiency,Amazon_Sales
14-08-2025,51850.12,31587.11,27151.29,20478.56,131067.08,90,1456.3,39469.3,91597.78,52901.33,38696.45,22414.81,14706.4,1618.83,16325.22,-43.58,11513.16,-11556.74,0,-11556.74,Medium Profit,5.610814433,Medium Efficiency,Amazon_Sales
15-08-2025,98354.66,69488.36,51277.92,37922.34,257043.29,177,1452.22,77405.54,179637.75,103747.88,75889.86,44911.4,29139.37,2997.75,32137.12,-1158.66,11513.16,-12671.81,0,-12671.81,Medium Profit,5.589727704,Low Efficiency,Amazon_Sales
16-08-2025,77299.17,47800.12,36463.58,30552.35,192115.22,132,1455.42,57853.22,134261.99,77541.6,56720.4,33593.8,21485.12,2415.16,23900.28,-773.68,11513.16,-12286.84,0,-12286.84,Medium Profit,5.617590673,Medium Efficiency,Amazon_Sales
17-08-2025,72893.65,61185.07,44452.77,39494.49,218025.98,150,1453.51,65655.94,152370.04,87999.7,64370.33,35706.49,23741.66,3122.03,26863.69,1800.15,11513.16,-9713.01,0,-9713.01,High Profit,5.67196986,Medium Efficiency,Amazon_Sales
18-08-2025,61565.01,28257.56,26507.78,18901.81,135232.17,93,1454.11,40723.57,94508.6,54582.44,39926.16,24302.59,15469.97,1494.18,16964.15,-1340.58,11513.16,-12853.74,0,-12853.74,Low Profit,5.571077832,Low Efficiency,Amazon_Sales
19-08-2025,41236.06,29876.61,18522.36,23232.64,112867.67,77,1465.81,33988.76,78878.9,45555.68,33323.23,19015.25,11919.94,1836.53,13756.47,551.5,11513.16,-10961.65,0,-10961.65,Medium Profit,5.733949189,High Efficiency,Amazon_Sales
20-08-2025,49236.61,25059.3,28485.65,24583.43,127364.99,87,1463.97,38354.46,89010.53,51407.09,37603.44,20051.07,13668.2,1943.31,15611.52,1940.84,11513.16,-9572.31,0,-9572.31,High Profit,5.701592798,High Efficiency,Amazon_Sales
21-08-2025,38029.89,31673.21,23833.33,23856.74,117393.18,81,1449.3,35351.56,82041.61,47382.27,34659.35,18566.67,12438.76,1885.87,14324.63,1768.04,11513.16,-9745.11,0,-9745.11,High Profit,5.727310932,High Efficiency,Amazon_Sales
22-08-2025,49246.37,27220.56,21926.46,17137.71,115531.1,79,1462.42,34790.82,80740.28,46630.69,34109.58,20594.12,13084.65,1354.73,14439.39,-923.93,11513.16,-12437.08,0,-12437.08,Medium Profit,5.591668346,Low Efficiency,Amazon_Sales
23-08-2025,85077.74,39713.16,38766.22,35556.33,199113.45,137,1453.38,59960.66,139152.79,80366.23,58786.57,33750.06,21750.33,2810.72,24561.04,475.47,11513.16,-11037.69,0,-11037.69,Medium Profit,5.665590301,Medium Efficiency,Amazon_Sales
24-08-2025,60952.96,42918.68,35499.7,30033.15,169404.5,116,1460.38,51014.16,118390.34,68375.09,50015.25,27796.5,18534.03,2374.11,20908.14,1310.61,11513.16,-10202.55,0,-10202.55,High Profit,5.662404212,Medium Efficiency,Amazon_Sales
25-08-2025,41844.14,35911.33,20683.22,21100.69,119539.39,82,1457.8,35997.87,83541.52,48248.52,35293,20694.19,13090.68,1668,14758.68,-159.88,11513.16,-11673.04,0,-11673.04,Medium Profit,5.660500804,Medium Efficiency,Amazon_Sales
26-08-2025,56385.18,35173.55,29018.43,17158.42,137735.58,95,1449.85,41477.44,96258.14,55592.87,40665.27,24581.24,16034.72,1356.37,17391.09,-1307.06,11513.16,-12820.21,0,-12820.21,Low Profit,5.534911268,Low Efficiency,Amazon_Sales
27-08-2025,53036.02,26963.8,28573.23,26540.74,135113.79,93,1452.84,40687.92,94425.88,54534.67,39891.21,21591.04,14438.38,2098.04,16536.42,1763.76,11513.16,-9749.4,0,-9749.4,High Profit,5.710176689,High Efficiency,Amazon_Sales
28-08-2025,60768.14,39685.41,21649.44,26392.28,148495.26,102,1455.84,44717.59,103777.67,59935.7,43841.97,26936.43,16237.63,2086.3,18323.93,-1418.39,11513.16,-12931.55,0,-12931.55,Low Profit,5.663505045,Medium Efficiency,Amazon_Sales
29-08-2025,53867.37,34530.46,27187.52,24547.49,140132.84,96,1459.72,42199.34,97933.49,56560.45,41373.04,23715.48,15370.89,1940.47,17311.37,346.19,11513.16,-11166.96,0,-11166.96,Medium Profit,5.657177335,Medium Efficiency,Amazon_Sales
30-08-2025,89371.7,57421.31,46608.85,38265.36,231667.22,159,1457.03,69763.84,161903.38,93505.59,68397.79,39379.4,25719.17,3024.87,28744.04,274.35,11513.16,-11238.81,0,-11238.81,Medium Profit,5.632589573,Medium Efficiency,Amazon_Sales
31-08-2025,70582.32,60414.06,45162.01,26681.43,202839.83,139,1459.28,61082.81,141757.02,81870.27,59886.75,34866.56,23426.08,2109.16,25535.24,-515.06,11513.16,-12028.22,0,-12028.22,Medium Profit,5.551426969,Low Efficiency,Amazon_Sales
01-09-2025,58874.41,34563.13,19759.98,23698.08,136895.6,94,1456.34,41224.49,95671.11,55253.84,40417.27,25125.62,15053.35,1873.33,16926.68,-1635.03,11513.16,-13148.18,0,-13148.18,Low Profit,5.652089482,Medium Efficiency,Amazon_Sales
02-09-2025,56409.48,28901.99,26859.85,24310.7,136482.02,94,1451.94,41099.95,95382.08,55086.91,40295.17,23020.15,14916.88,1921.76,16838.64,436.38,11513.16,-11076.78,0,-11076.78,Medium Profit,5.664476466,Medium Efficiency,Amazon_Sales
03-09-2025,54813.21,34466.14,19912.44,16221.02,125412.81,86,1458.29,37766.58,87646.23,50619.15,37027.07,23964.23,14520.66,1282.27,15802.93,-2740.08,11513.16,-14253.24,0,-14253.24,Low Profit,5.546201242,Low Efficiency,Amazon_Sales
04-09-2025,56898.31,39983.14,27252.16,20233.72,144367.32,99,1458.26,43474.51,100892.81,58269.58,42623.23,25927.31,16507.67,1599.47,18107.14,-1411.21,11513.16,-12924.37,0,-12924.37,Low Profit,5.571990386,Low Efficiency,Amazon_Sales
05-09-2025,46302.31,30905.43,24915.55,21005.98,123129.27,84,1465.82,37078.92,86050.35,49697.47,36352.88,20691,13580.67,1660.52,15241.18,420.69,11513.16,-11092.47,350000,-361092.47,Medium Profit,5.645911275,Medium Efficiency,Amazon_Sales
06-09-2025,99805.63,56270.21,37217.54,36157.92,229451.3,158,1452.22,69096.54,160354.76,92611.2,67743.56,42013.13,25704.74,2858.28,28563.02,-2832.59,11513.16,-14345.74,0,-14345.74,Low Profit,5.61406882,Medium Efficiency,Amazon_Sales
07-09-2025,91505.58,48834.82,28627.31,37301.52,206269.24,142,1452.6,62115.54,144153.7,83254.45,60899.25,37830.27,22469.84,2948.68,25418.52,-2349.54,11513.16,-13862.69,0,-13862.69,Low Profit,5.67120745,Medium Efficiency,Amazon_Sales
08-09-2025,57218.1,27356.13,20828.5,16440.85,121843.57,84,1450.52,36691.75,85151.83,49178.54,35973.29,22860.1,14016.78,1299.65,15316.42,-2203.23,11513.16,-13716.39,0,-13716.39,Low Profit,5.559512602,Low Efficiency,Amazon_Sales
09-09-2025,46627.49,40022.53,19641.65,23659.53,129951.21,89,1460.13,39133.27,90817.94,52450.94,38367,23061.33,14134.99,1870.28,16005.27,-699.6,11513.16,-12212.76,0,-12212.76,Medium Profit,5.674252293,Medium Efficiency,Amazon_Sales
10-09-2025,43369.75,38053.74,25957.91,21915.29,129296.69,89,1452.77,38936.17,90360.52,52186.76,38173.76,21656.96,14279.91,1732.4,16012.3,504.49,11513.16,-11008.67,0,-11008.67,Medium Profit,5.643194294,Medium Efficiency,Amazon_Sales
11-09-2025,50190.52,38593.33,28919.89,25274.27,142978.01,98,1458.96,43056.14,99921.88,57708.83,42213.05,23701.68,15652.6,1997.93,17650.53,860.85,11513.16,-10652.31,0,-10652.31,Medium Profit,5.661126323,Medium Efficiency,Amazon_Sales
