Date,Revenue,Loan_Proceeds,CapEx,Loan_Payment,Interest_Expense,COGS,Salaries,Marketing,Rent,Region,Gross_Profit,Total_OpEx,Operating_Income (EBIT),Net_Income,Daily_Cash_Flow,Cumulative_Cash_Flow
2026-05-23,22927.94,0.0,0,0.0,82.19,11954.74,4174.6,1834.24,2500,North,10973.2,8508.84,2464.36,2382.17,2464.36,-1281805.43
2026-05-24,25115.17,0.0,0,0.0,82.19,13302.23,4174.8,2009.21,2500,North,11812.94,8684.01,3128.93,3046.73,3128.93,-1278676.5
2026-05-25,23172.34,0.0,0,0.0,82.19,12063.82,4175.0,1853.79,2500,West (New),11108.52,8528.79,2579.73,2497.54,2579.73,-1276096.77
2026-05-26,24972.87,0.0,0,0.0,82.19,12678.95,4175.2,1997.83,2500,North,12293.92,8673.03,3620.89,3538.69,3620.89,-1272475.88
2026-05-27,23584.3,0.0,0,0.0,82.19,12233.04,4175.4,1886.74,2500,North,11351.26,8562.14,2789.12,2706.92,2789.12,-1269686.76
2026-05-28,23687.31,0.0,0,0.0,82.19,12273.14,4175.6,1894.99,2500,West (New),11414.17,8570.59,2843.59,2761.39,2843.59,-1266843.18
2026-05-29,24150.11,0.0,0,0.0,82.19,13200.91,4175.8,1932.01,2500,North,10949.19,8607.81,2341.38,2259.19,2341.38,-1264501.79
2026-05-30,23997.78,0.0,0,0.0,82.19,12641.18,4176.0,1919.82,2500,West (New),11356.6,8595.82,2760.78,2678.59,2760.78,-1261741.01
2026-05-31,24101.29,0.0,0,0.0,82.19,12160.89,4176.2,1928.1,2500,North,11940.39,8604.3,3336.09,3253.9,3336.09,-1258404.92
2026-06-01,24808.62,0.0,0,12000.0,82.19,12532.44,4176.4,1984.69,2500,North,12276.18,8661.09,3615.09,3532.9,-8384.91,-1266789.83
2026-06-02,24072.46,0.0,0,0.0,82.19,12161.26,4176.6,1925.8,2500,North,11911.2,8602.4,3308.81,3226.61,3308.81,-1263481.03
2026-06-03,24979.27,0.0,0,0.0,82.19,13557.18,4176.8,1998.34,2500,West (New),11422.09,8675.14,2746.95,2664.76,2746.95,-1260734.08
2026-06-04,23563.69,0.0,0,0.0,82.19,12145.82,4177.0,1885.1,2500,North,11417.88,8562.1,2855.78,2773.59,2855.78,-1257878.3
2026-06-05,25352.1,0.0,0,0.0,82.19,13654.2,4177.2,2028.17,2500,West (New),11697.9,8705.37,2992.53,2910.34,2992.53,-1254885.76
2026-06-06,23784.21,0.0,0,0.0,82.19,12819.85,4177.4,1902.74,2500,North,10964.36,8580.14,2384.22,2302.03,2384.22,-1252501.54
2026-06-07,23551.14,0.0,0,0.0,82.19,12374.56,4177.6,1884.09,2500,North,11176.58,8561.69,2614.89,2532.7,2614.89,-1249886.65
2026-06-08,23937.54,0.0,0,0.0,82.19,12325.5,4177.8,1915.0,2500,West (New),11612.04,8592.8,3019.23,2937.04,3019.23,-1246867.42
2026-06-09,25279.73,0.0,0,0.0,82.19,12780.44,4178.0,2022.38,2500,West (New),12499.29,8700.38,3798.91,3716.72,3798.91,-1243068.51
2026-06-10,25010.16,0.0,0,0.0,82.19,13017.19,4178.2,2000.81,2500,North,11992.97,8679.01,3313.96,3231.76,3313.96,-1239754.55
2026-06-11,23450.62,0.0,0,0.0,82.19,11776.71,4178.4,1876.05,2500,North,11673.9,8554.45,3119.46,3037.26,3119.46,-1236635.1
2026-06-12,23018.91,0.0,500,0.0,82.19,12031.7,4178.6,1841.51,2500,North,10987.21,8520.11,2467.1,2384.91,1967.1,-1234668.0
2026-06-13,24017.31,0.0,0,0.0,82.19,12184.54,4178.8,1921.38,2500,North,11832.77,8600.18,3232.59,3150.4,3232.59,-1231435.41
2026-06-14,23112.41,0.0,0,0.0,82.19,12186.88,4179.0,1848.99,2500,North,10925.53,8527.99,2397.54,2315.35,2397.54,-1229037.87
2026-06-15,24583.41,0.0,0,0.0,82.19,12901.22,4179.2,1966.67,2500,West (New),11682.2,8645.87,3036.32,2954.13,3036.32,-1226001.55
2026-06-16,25014.27,0.0,0,0.0,82.19,13550.84,4179.4,2001.14,2500,North,11463.43,8680.54,2782.89,2700.7,2782.89,-1223218.66
2026-06-17,23665.06,0.0,0,0.0,82.19,12724.56,4179.6,1893.2,2500,North,10940.5,8572.8,2367.7,2285.51,2367.7,-1220850.96
2026-06-18,25163.55,0.0,0,0.0,82.19,13257.46,4179.8,2013.08,2500,North,11906.09,8692.88,3213.2,3131.01,3213.2,-1217637.75
2026-06-19,24027.07,0.0,0,0.0,82.19,13035.06,4180.0,1922.17,2500,West (New),10992.01,8602.17,2389.84,2307.65,2389.84,-1215247.91
2026-06-20,24821.77,0.0,0,0.0,82.19,13650.84,4180.2,1985.74,2500,North,11170.93,8665.94,2504.99,2422.8,2504.99,-1212742.92
2026-06-21,24209.58,0.0,0,0.0,82.19,12821.22,4180.4,1936.77,2500,West (New),11388.36,8617.17,2771.19,2689.0,2771.19,-1209971.72
2026-06-22,23484.74,0.0,0,0.0,82.19,12492.82,4180.6,1878.78,2500,West (New),10991.92,8559.38,2432.54,2350.35,2432.54,-1207539.18
2026-06-23,25210.21,0.0,0,0.0,82.19,12735.34,4180.8,2016.82,2500,West (New),12474.87,8697.62,3777.26,3695.07,3777.26,-1203761.92
2026-06-24,25836.58,0.0,0,0.0,82.19,13023.67,4181.0,2066.93,2500,West (New),12812.92,8747.93,4064.99,3982.8,4064.99,-1199696.94
2026-06-25,24192.31,0.0,0,0.0,82.19,12534.68,4181.2,1935.38,2500,West (New),11657.63,8616.58,3041.04,2958.85,3041.04,-1196655.89
2026-06-26,25114.74,0.0,0,0.0,82.19,13359.68,4181.4,2009.18,2500,North,11755.06,8690.58,3064.48,2982.29,3064.48,-1193591.42
2026-06-27,25642.23,0.0,0,0.0,82.19,13455.04,4181.6,2051.38,2500,North,12187.19,8732.98,3454.21,3372.02,3454.21,-1190137.21
2026-06-28,24649.12,0.0,0,0.0,82.19,13347.68,4181.8,1971.93,2500,West (New),11301.44,8653.73,2647.71,2565.52,2647.71,-1187489.5
2026-06-29,24846.17,0.0,0,0.0,82.19,12931.87,4182.0,1987.69,2500,North,11914.3,8669.69,3244.6,3162.41,3244.6,-1184244.89
2026-06-30,24118.12,0.0,0,0.0,82.19,12844.42,4182.2,1929.45,2500,West (New),11273.7,8611.65,2662.05,2579.86,2662.05,-1181582.84
2026-07-01,25214.83,0.0,0,12000.0,82.19,13489.96,4182.4,2017.19,2500,North,11724.87,8699.59,3025.28,2943.09,-8974.72,-1190557.56
2026-07-02,25629.5,0.0,0,0.0,82.19,14020.66,4182.6,2050.36,2500,North,11608.83,8732.96,2875.87,2793.68,2875.87,-1187681.69
2026-07-03,25834.16,0.0,0,0.0,82.19,13421.39,4182.8,2066.73,2500,West (New),12412.77,8749.53,3663.24,3581.05,3663.24,-1184018.45
2026-07-04,24824.44,0.0,0,0.0,82.19,12456.72,4183.0,1985.96,2500,North,12367.72,8668.96,3698.77,3616.58,3698.77,-1180319.68
2026-07-05,24888.82,0.0,0,0.0,82.19,12952.25,4183.2,1991.11,2500,North,11936.57,8674.31,3262.27,3180.08,3262.27,-1177057.41
2026-07-06,23295.62,0.0,0,0.0,82.19,12191.83,4183.4,1863.65,2500,North,11103.8,8547.05,2556.75,2474.56,2556.75,-1174500.66
2026-07-07,25538.26,0.0,0,0.0,82.19,13631.1,4183.6,2043.06,2500,North,11907.17,8726.66,3180.51,3098.32,3180.51,-1171320.16
2026-07-08,24535.08,0.0,0,0.0,82.19,13176.94,4183.8,1962.81,2500,North,11358.14,8646.61,2711.53,2629.34,2711.53,-1168608.63
2026-07-09,24709.58,0.0,0,0.0,82.19,13413.94,4184.0,1976.77,2500,North,11295.64,8660.77,2634.88,2552.68,2634.88,-1165973.75
2026-07-10,24683.51,0.0,0,0.0,82.19,13401.46,4184.2,1974.68,2500,North,11282.06,8658.88,2623.17,2540.98,2623.17,-1163350.57
2026-07-11,24855.17,0.0,0,0.0,82.19,13065.44,4184.4,1988.41,2500,North,11789.73,8672.81,3116.92,3034.73,3116.92,-1160233.66
2026-07-12,24179.12,0.0,0,0.0,82.19,13196.8,4184.6,1934.33,2500,North,10982.32,8618.93,2363.39,2281.2,2363.39,-1157870.26
2026-07-13,25158.99,0.0,0,0.0,82.19,13413.77,4184.8,2012.72,2500,North,11745.22,8697.52,3047.7,2965.51,3047.7,-1154822.56
2026-07-14,25649.68,0.0,0,0.0,82.19,13673.94,4185.0,2051.97,2500,North,11975.74,8736.97,3238.77,3156.57,3238.77,-1151583.79
2026-07-15,24039.36,0.0,0,0.0,82.19,12976.79,4185.2,1923.15,2500,West (New),11062.57,8608.35,2454.22,2372.03,2454.22,-1149129.57
2026-07-16,25786.34,0.0,0,0.0,82.19,13412.58,4185.4,2062.91,2500,West (New),12373.76,8748.31,3625.46,3543.26,3625.46,-1145504.12
2026-07-17,24360.18,0.0,0,0.0,82.19,13351.46,4185.6,1948.81,2500,West (New),11008.72,8634.41,2374.3,2292.11,2374.3,-1143129.81
2026-07-18,24665.4,0.0,0,0.0,82.19,13484.36,4185.8,1973.23,2500,West (New),11181.04,8659.03,2522.01,2439.82,2522.01,-1140607.8
2026-07-19,25881.64,0.0,0,0.0,82.19,13692.37,4186.0,2070.53,2500,North,12189.27,8756.53,3432.74,3350.55,3432.74,-1137175.06
2026-07-20,25012.14,0.0,0,0.0,82.19,12877.65,4186.2,2000.97,2500,West (New),12134.49,8687.17,3447.32,3365.13,3447.32,-1133727.74
2026-07-21,24557.58,0.0,0,0.0,82.19,12988.43,4186.4,1964.61,2500,North,11569.14,8651.01,2918.14,2835.94,2918.14,-1130809.61
2026-07-22,25385.87,0.0,0,0.0,82.19,13611.27,4186.6,2030.87,2500,West (New),11774.6,8717.47,3057.13,2974.94,3057.13,-1127752.48
2026-07-23,24765.86,0.0,0,0.0,82.19,12894.78,4186.8,1981.27,2500,West (New),11871.09,8668.07,3203.02,3120.83,3203.02,-1124549.46
2026-07-24,25110.97,0.0,0,0.0,82.19,12968.84,4187.0,2008.88,2500,North,12142.13,8695.88,3446.25,3364.06,3446.25,-1121103.21
2026-07-25,24620.1,0.0,0,0.0,82.19,12493.24,4187.2,1969.61,2500,North,12126.87,8656.81,3470.06,3387.87,3470.06,-1117633.15
2026-07-26,24480.47,0.0,0,0.0,82.19,12731.5,4187.4,1958.44,2500,West (New),11748.97,8645.84,3103.14,3020.94,3103.14,-1114530.02
2026-07-27,25823.91,0.0,0,0.0,82.19,13175.52,4187.6,2065.91,2500,North,12648.39,8753.51,3894.88,3812.69,3894.88,-1110635.14
2026-07-28,26319.22,0.0,0,0.0,82.19,14305.79,4187.8,2105.54,2500,West (New),12013.43,8793.34,3220.09,3137.9,3220.09,-1107415.04
2026-07-29,25177.13,0.0,0,0.0,82.19,13279.18,4188.0,2014.17,2500,West (New),11897.95,8702.17,3195.78,3113.59,3195.78,-1104219.26
2026-07-30,25220.28,0.0,0,0.0,82.19,13141.76,4188.2,2017.62,2500,North,12078.52,8705.82,3372.69,3290.5,3372.69,-1100846.57
2026-07-31,25069.33,0.0,0,0.0,82.19,13711.62,4188.4,2005.55,2500,West (New),11357.72,8693.95,2663.77,2581.58,2663.77,-1098182.8
2026-08-01,26166.09,0.0,0,12000.0,82.19,13599.11,4188.6,2093.29,2500,West (New),12566.98,8781.89,3785.09,3702.9,-8214.91,-1106397.71
2026-08-02,26049.08,0.0,0,0.0,82.19,14245.72,4188.8,2083.93,2500,West (New),11803.35,8772.73,3030.62,2948.43,3030.62,-1103367.08
2026-08-03,25773.06,0.0,0,0.0,82.19,13409.53,4189.0,2061.85,2500,West (New),12363.53,8750.85,3612.68,3530.49,3612.68,-1099754.4
2026-08-04,26026.43,0.0,0,0.0,82.19,13845.69,4189.2,2082.11,2500,North,12180.74,8771.31,3409.43,3327.23,3409.43,-1096344.97
2026-08-05,26374.2,0.0,0,0.0,82.19,14240.86,4189.4,2109.94,2500,North,12133.34,8799.34,3334.01,3251.82,3334.01,-1093010.97
2026-08-06,26310.62,0.0,0,0.0,82.19,14452.66,4189.6,2104.85,2500,North,11857.96,8794.45,3063.51,2981.32,3063.51,-1089947.46
2026-08-07,25789.59,0.0,0,0.0,82.19,14079.95,4189.8,2063.17,2500,North,11709.64,8752.97,2956.67,2874.48,2956.67,-1086990.78
2026-08-08,25622.48,0.0,0,0.0,82.19,13757.4,4190.0,2049.8,2500,North,11865.08,8739.8,3125.29,3043.09,3125.29,-1083865.5
2026-08-09,26436.12,0.0,0,0.0,82.19,13299.25,4190.2,2114.89,2500,North,13136.87,8805.09,4331.78,4249.59,4331.78,-1079533.72
2026-08-10,27230.77,0.0,0,0.0,82.19,13865.47,4190.4,2178.46,2500,West (New),13365.3,8868.86,4496.44,4414.24,4496.44,-1075037.28
2026-08-11,26218.49,0.0,0,0.0,82.19,14069.42,4190.6,2097.48,2500,West (New),12149.07,8788.08,3360.99,3278.8,3360.99,-1071676.29
2026-08-12,27280.86,0.0,0,0.0,82.19,14189.05,4190.8,2182.47,2500,West (New),13091.81,8873.27,4218.55,4136.35,4218.55,-1067457.75
2026-08-13,25662.74,0.0,0,0.0,82.19,13421.65,4191.0,2053.02,2500,West (New),12241.09,8744.02,3497.08,3414.88,3497.08,-1063960.67
2026-08-14,25802.46,0.0,0,0.0,82.19,13735.96,4191.2,2064.2,2500,North,12066.49,8755.4,3311.1,3228.91,3311.1,-1060649.58
2026-08-15,25564.32,0.0,0,0.0,82.19,13186.41,4191.4,2045.15,2500,North,12377.92,8736.55,3641.37,3559.18,3641.37,-1057008.21
2026-08-16,25706.74,0.0,0,0.0,82.19,13453.38,4191.6,2056.54,2500,North,12253.36,8748.14,3505.22,3423.03,3505.22,-1053502.99
2026-08-17,26286.9,0.0,0,0.0,82.19,14130.86,4191.8,2102.95,2500,North,12156.04,8794.75,3361.28,3279.09,3361.28,-1050141.7
2026-08-18,25975.87,0.0,0,0.0,82.19,13585.95,4192.0,2078.07,2500,West (New),12389.92,8770.07,3619.85,3537.66,3619.85,-1046521.85
2026-08-19,27619.09,0.0,0,0.0,82.19,14016.88,4192.2,2209.53,2500,West (New),13602.21,8901.73,4700.48,4618.29,4700.48,-1041821.37
2026-08-20,26480.82,0.0,0,0.0,82.19,13304.17,4192.4,2118.47,2500,West (New),13176.65,8810.87,4365.78,4283.59,4365.78,-1037455.59
2026-08-21,26258.91,0.0,0,0.0,82.19,13252.24,4192.6,2100.71,2500,West (New),13006.67,8793.31,4213.36,4131.16,4213.36,-1033242.23
2026-08-22,25904.69,0.0,0,0.0,82.19,13346.03,4192.8,2072.38,2500,West (New),12558.66,8765.18,3793.48,3711.29,3793.48,-1029448.75
2026-08-23,27070.44,0.0,0,0.0,82.19,13540.48,4193.0,2165.63,2500,North,13529.96,8858.63,4671.32,4589.13,4671.32,-1024777.42
2026-08-24,26183.4,0.0,0,0.0,82.19,13930.78,4193.2,2094.67,2500,West (New),12252.62,8787.87,3464.75,3382.56,3464.75,-1021312.67
2026-08-25,26853.26,0.0,0,0.0,82.19,13654.98,4193.4,2148.26,2500,West (New),13198.28,8841.66,4356.62,4274.42,4356.62,-1016956.06
2026-08-26,27728.9,0.0,0,0.0,82.19,14360.11,4193.6,2218.31,2500,North,13368.79,8911.91,4456.87,4374.68,4456.87,-1012499.18
2026-08-27,27489.9,0.0,0,0.0,82.19,14551.34,4193.8,2199.19,2500,North,12938.56,8892.99,4045.57,3963.38,4045.57,-1008453.62
2026-08-28,25764.41,0.0,0,0.0,82.19,13511.98,4194.0,2061.15,2500,West (New),12252.43,8755.15,3497.27,3415.08,3497.27,-1004956.34
2026-08-29,26479.63,0.0,0,0.0,82.19,14493.45,4194.2,2118.37,2500,North,11986.18,8812.57,3173.61,3091.42,3173.61,-1001782.73
2026-08-30,27243.51,0.0,0,0.0,82.19,13799.82,4194.4,2179.48,2500,North,13443.69,8873.88,4569.81,4487.62,4569.81,-997212.92
2026-08-31,28741.02,0.0,0,0.0,82.19,15495.04,4194.6,2299.28,2500,North,13245.99,8993.88,4252.1,4169.91,4252.1,-992960.82
2026-09-01,27038.05,0.0,0,12000.0,82.19,13720.15,4194.8,2163.04,2500,North,13317.9,8857.84,4460.06,4377.86,-7539.94,-1000500.76
2026-09-02,25368.22,0.0,0,0.0,82.19,13088.15,4195.0,2029.46,2500,North,12280.07,8724.46,3555.61,3473.42,3555.61,-996945.15
2026-09-03,26635.72,0.0,0,0.0,82.19,13330.31,4195.2,2130.86,2500,West (New),13305.42,8826.06,4479.36,4397.17,4479.36,-992465.79
2026-09-04,25677.31,0.0,0,0.0,82.19,13360.9,4195.4,2054.18,2500,North,12316.41,8749.58,3566.82,3484.63,3566.82,-988898.97
2026-09-05,26869.28,0.0,0,0.0,82.19,13488.46,4195.6,2149.54,2500,North,13380.83,8845.14,4535.68,4453.49,4535.68,-984363.29
2026-09-06,26528.16,0.0,0,0.0,82.19,13486.08,4195.8,2122.25,2500,West (New),13042.08,8818.05,4224.02,4141.83,4224.02,-980139.26
2026-09-07,26188.49,0.0,0,0.0,82.19,13485.54,4196.0,2095.08,2500,North,12702.95,8791.08,3911.87,3829.68,3911.87,-976227.39
2026-09-08,25919.73,0.0,0,0.0,82.19,13014.09,4196.2,2073.58,2500,West (New),12905.64,8769.78,4135.86,4053.67,4135.86,-972091.53
2026-09-09,26067.06,0.0,0,0.0,82.19,14301.13,4196.4,2085.36,2500,West (New),11765.93,8781.76,2984.16,2901.97,2984.16,-969107.37
2026-09-10,26932.69,0.0,0,0.0,82.19,13719.59,4196.6,2154.62,2500,West (New),13213.1,8851.22,4361.88,4279.69,4361.88,-964745.49
2026-09-11,27757.04,0.0,0,0.0,82.19,15142.92,4196.8,2220.56,2500,North,12614.12,8917.36,3696.76,3614.57,3696.76,-961048.73
2026-09-12,26491.24,0.0,0,0.0,82.19,14162.81,4197.0,2119.3,2500,North,12328.43,8816.3,3512.13,3429.94,3512.13,-957536.59
2026-09-13,26613.13,0.0,0,0.0,82.19,13565.93,4197.2,2129.05,2500,West (New),13047.2,8826.25,4220.95,4138.76,4220.95,-953315.64
2026-09-14,26912.03,0.0,0,0.0,82.19,13499.75,4197.4,2152.96,2500,West (New),13412.29,8850.36,4561.93,4479.73,4561.93,-948753.72
2026-09-15,27712.59,0.0,0,0.0,82.19,13881.85,4197.6,2217.01,2500,North,13830.74,8914.61,4916.13,4833.94,4916.13,-943837.59
2026-09-16,26412.78,0.0,0,0.0,82.19,13343.46,4197.8,2113.02,2500,North,13069.33,8810.82,4258.5,4176.31,4258.5,-939579.08
2026-09-17,26504.68,0.0,0,0.0,82.19,13585.37,4198.0,2120.37,2500,North,12919.31,8818.37,4100.94,4018.74,4100.94,-935478.15
2026-09-18,27332.93,0.0,0,0.0,82.19,14478.97,4198.2,2186.63,2500,North,12853.96,8884.83,3969.12,3886.93,3969.12,-931509.02
2026-09-19,26098.3,0.0,0,0.0,82.19,13687.12,4198.4,2087.86,2500,North,12411.18,8786.26,3624.91,3542.72,3624.91,-927884.11
2026-09-20,27282.76,0.0,0,0.0,82.19,13840.86,4198.6,2182.62,2500,North,13441.9,8881.22,4560.68,4478.49,4560.68,-923323.43
2026-09-21,28008.84,0.0,0,0.0,82.19,14777.35,4198.8,2240.71,2500,West (New),13231.49,8939.51,4291.98,4209.79,4291.98,-919031.45
2026-09-22,27200.5,0.0,0,0.0,82.19,13664.03,4199.0,2176.04,2500,North,13536.48,8875.04,4661.44,4579.25,4661.44,-914370.01
2026-09-23,26332.46,0.0,0,0.0,82.19,13493.11,4199.2,2106.6,2500,North,12839.35,8805.8,4033.55,3951.36,4033.55,-910336.46
2026-09-24,25620.29,0.0,0,0.0,82.19,13108.07,4199.4,2049.62,2500,West (New),12512.21,8749.02,3763.19,3681.0,3763.19,-906573.27
2026-09-25,26676.76,0.0,0,0.0,82.19,14286.88,4199.6,2134.14,2500,West (New),12389.88,8833.74,3556.14,3473.94,3556.14,-903017.13
2026-09-26,27436.0,0.0,0,0.0,82.19,14486.59,4199.8,2194.88,2500,North,12949.41,8894.68,4054.73,3972.54,4054.73,-898962.4
