Date,Revenue,COGS,Salaries,Marketing,Rent,Utilities,CapEx,Loan_Payment,Product_Line,Department_Expense_Type,Gross_Profit,Total_OpEx,Operating_Income,Daily_Cash_Flow,Cumulative_Cash_Flow
09-09-2026,13714.26,5581.07,2598.2,1313.33,1500,207.04,0,0,Software,Marketing,8133.19,5618.57,2514.62,2514.62,979747.55
10-09-2026,14009.96,6144.05,2598.3,1388.27,1500,206.42,0,0,Hardware,Sales,7865.91,5692.99,2172.93,2172.93,981920.47
11-09-2026,14014.73,5672.31,2598.4,1681.71,1500,205.82,0,0,Software,R&D,8342.42,5985.94,2356.48,2356.48,984276.95
12-09-2026,14150.8,5759.3,2598.5,1250.42,1500,205.26,0,0,Services,Marketing,8391.5,5554.18,2837.32,2837.32,987114.27
13-09-2026,13506.34,5892.43,2598.6,1432.32,1500,204.72,0,0,Software,Sales,7613.91,5735.64,1878.27,1878.27,988992.54
14-09-2026,13758.17,5716.44,2598.7,1124.49,1500,204.21,0,0,Hardware,R&D,8041.73,5427.41,2614.32,2614.32,991606.86
15-09-2026,14268.48,6077.67,2598.8,1351.72,1500,203.73,0,0,Hardware,Admin,8190.81,5654.26,2536.55,2536.55,994143.41
16-09-2026,12985.66,5782.48,2598.9,1111.7,1500,203.28,0,0,Hardware,Admin,7203.18,5413.88,1789.3,1789.3,995932.71
17-09-2026,12930.26,5243.35,2599,1155.76,1500,202.86,0,0,Hardware,Marketing,7686.91,5457.62,2229.29,2229.29,998162
18-09-2026,13001.23,5745.01,2599.1,1434.19,1500,202.47,0,0,Software,Marketing,7256.22,5735.75,1520.46,1520.46,999682.47
19-09-2026,13608.09,5912.9,2599.2,1487.16,1500,202.1,0,0,Hardware,Admin,7695.2,5788.46,1906.74,1906.74,1001589.21
20-09-2026,13837.57,5656.1,2599.3,1417.5,1500,201.76,0,0,Hardware,R&D,8181.47,5718.57,2462.9,2462.9,1004052.11
21-09-2026,13347.15,5363.99,2599.4,1239.81,1500,201.46,0,0,Services,Marketing,7983.15,5540.67,2442.48,2442.48,1006494.59
22-09-2026,13807.78,5909.76,2599.5,1223.85,1500,201.18,0,0,Hardware,Sales,7898.02,5524.53,2373.49,2373.49,1008868.08
23-09-2026,14437.42,6362.5,2599.6,1383.77,1500,200.93,0,0,Services,Sales,8074.91,5684.3,2390.61,2390.61,1011258.69
24-09-2026,13214.15,5468.96,2599.7,1413.16,1500,200.71,0,0,Services,Marketing,7745.19,5713.57,2031.62,2031.62,1013290.31
25-09-2026,12653.22,5626.73,2599.8,1391.39,1500,200.52,0,0,Software,Sales,7026.49,5691.71,1334.78,1334.78,1014625.09
26-09-2026,12865.59,5188.3,2599.9,1464.51,1500,200.36,0,0,Software,R&D,7677.29,5764.77,1912.52,1912.52,1016537.61
