Date,Amazon_Sales,Flipkart_Sales,Website_Sales,Offline_Sales,Gross_Sales,Total_Orders,Average_Order_Value,Returns,Net_Sales,COGS,Gross_Profit,Platform_Fees,Marketing_Spend_Digital,Marketing_Spend_Offline,Total_Marketing_Spend,Contribution_Margin,Fixed_Cost_Allocation,Net_Profit_Loss,Debt_Repayment_Cash_Out,Net_Cash_Flow
15-08-2024,129327.54252181033,85048.97642534117,59243.70743101506,55362.79411709116,332179.3668364122,98,1455.9524359194882,55612.833801508044,113908.7240585949,61463.814224990245,95705.65479062256,26520.745939769324,32189.25669657063,3371.1519438365967,22535.701434563176,3654.3601346959485,11513.16,-7590.0825483990775,230278,-353782.1304598663
16-08-2024,124674.74249528354,64600.70587109127,20244.76043184069,48347.8188891354,261918.48644738703,253,1460.1238135733565,125872.83930772876,143070.01077121892,152097.55768116296,96083.43941991328,59499.611953496395,46442.683695059386,2420.7730477787754,17479.05983929463,2610.6219386557595,11513.16,-12831.871968654588,18860,-306492.14414797316
17-08-2024,74175.73103382906,102295.68425231217,26370.482045829962,31677.203830513463,398696.0241823428,236,1462.3811123314722,94703.66195897943,193069.48259973121,133545.63955823856,78679.17417401573,74730.75011030938,34178.905063362516,5802.409015861267,43805.68420604199,2953.800021820968,11513.16,-13765.399470949149,95436,-138389.4946733334
18-08-2024,116939.2716007281,102937.14742663817,54174.975049471395,61931.622165579414,383597.727443242,87,1458.0204362383422,99676.27544219149,162996.35502361588,48926.295857416255,107926.0597261139,48314.28329258295,24598.543047529332,5690.081128891274,47002.894830219884,-1970.7944870911724,11513.16,-15026.777071080758,290359,-171126.60826695376
19-08-2024,80076.4582091179,107104.32427903397,16704.27191997544,59820.787306517144,366316.4372167955,118,1453.7746454901076,131274.60045365442,282239.84297613805,83857.81813387395,26688.46795466665,40305.399137242384,33019.65305408537,5584.596209502435,52931.77220926897,-3201.0121224507807,11513.16,-7894.276560796519,216346,-265358.08953013853
20-08-2024,163557.3823879524,58103.80686202453,56243.615412308136,69883.444505388,318213.8511028988,233,1459.8123144355893,104285.81125124791,304141.6722982949,131262.07360633617,40851.553357690886,72402.28942196819,23320.041381323765,3662.3748109581575,20217.157036726418,-5855.946450787778,11513.16,-10423.721569470008,125303,-63862.58991765068
21-08-2024,135515.315024548,79060.3218603804,53851.97375919517,45649.870425103014,381556.9173946921,86,1461.7111748385207,91430.87718959116,119962.04515126563,42617.9120554321,55990.18194138064,14493.648238172187,21771.041342531877,5834.999848098123,45757.309687777844,1159.793042526846,11513.16,-17891.552931258608,293108,-39686.698301340686
22-08-2024,148887.68383550504,76033.01174544104,48950.435031946115,24011.305000360957,389056.7783599775,181,1457.0885666069335,65342.60185304605,87447.72962713413,162645.72170714242,38211.70953761934,46255.257964488424,16141.969313996091,2609.7912836427095,49154.36651873675,-5342.347003984534,11513.16,-7345.607431047607,293520,-327280.5675467195
23-08-2024,73286.75793908988,63537.50563248937,62801.490641953395,25286.944965494156,301822.5584428796,275,1452.9467256246533,129971.21827723108,230568.88680950453,155480.69348060124,62351.770578566604,29620.846220755127,32204.972844502197,2242.841429747777,50350.24643109037,-697.5339775809653,11513.16,-8125.968907605102,288988,-19752.395945531724
24-08-2024,181269.5548880307,53649.428249155026,60689.54694760667,69833.91302302976,385154.2293269803,296,1469.066714837792,65946.94094993093,253792.11171782168,81383.72298925387,37117.1306205936,78651.45184247206,34694.88270589668,2637.9232872107877,28458.043522357504,-5457.623053219866,11513.16,-16365.548435938297,297489,-89945.98644214805
25-08-2024,144632.25185289915,49375.11998465628,43934.14496035605,16299.273659550732,176238.7408603005,249,1459.3017315194438,86658.45849637582,276298.5421646625,148802.12134728482,70461.73655140861,69300.07119485145,40539.07443223218,2358.8204518813172,50009.97824149923,-3428.46726276956,11513.16,-10232.935033569876,348776,-354655.66320430883
26-08-2024,143668.0036132031,23086.43493199367,15501.994021870856,38322.36767521498,315227.8245649274,154,1461.0028695224917,93594.69082193292,116142.4807374521,158826.41345886374,63766.524936783506,58147.50373645851,37712.43391993727,1813.3476543193397,27017.703683477863,-3038.069463296712,11513.16,-11256.42002011763,179794,-326854.0968822811
27-08-2024,155503.5854178247,56969.36165995455,34113.96502082957,29859.434556418553,370131.1345931229,113,1465.6481753446387,111346.38083982354,93382.10301472485,49402.63720814156,120082.24918915993,55146.49123081144,21859.257168379765,3474.482126459439,25594.66315896395,754.6002369584403,11513.16,-7752.90436007222,245503,-185912.19616122183
28-08-2024,165981.34964553392,103597.66186486809,50394.77970292002,35911.19775042791,172906.11178388665,255,1452.6670140003791,126212.6498428685,294963.86073830794,169302.08853794253,33063.02347274408,24582.50289811809,23526.80579445143,5065.183582561972,32565.455278031754,-305.38727391254815,11513.16,-13330.362366242829,15381,-267653.4222051089
29-08-2024,162952.09244100924,104059.86864006551,55946.11545733111,17288.210883097334,325129.57794264436,157,1450.380583651993,125421.49242366322,122213.60729964421,159592.51262130987,49184.912997221174,58740.665234037544,27534.472256527755,1835.0443811481377,11573.608390623333,-1387.0631922868743,11513.16,-17182.483036359343,24306,-338674.6900474486
30-08-2024,90914.8414236297,48645.19122482413,65414.490007603854,40353.229884729,341188.4128628705,275,1462.3607018309674,79965.42460630956,80700.19314021329,100522.4388689446,123927.82457511252,37182.57754849401,17276.06833898375,1382.0802685650601,36098.77113885345,895.7765264605814,11513.16,-13292.577948613032,325422,-213150.74910511915
31-08-2024,33307.438456375545,103466.82297282618,48508.70865152968,55353.068390812135,251546.42240387326,198,1451.7687167118147,69636.47833060421,268051.2371955265,50076.2479184822,29190.024051434146,36953.191016357676,10645.991158162728,2579.6874250199585,22072.707417467784,-5223.347161659405,11513.16,-9910.283717648788,140304,-322473.654659505
01-09-2024,122686.19278147371,97174.07334697757,21857.67881012082,15868.094386595652,199620.655696402,245,1461.7342601357234,72618.7543726129,220491.08331597154,125919.21073203921,84219.98520976593,33281.68881070107,28443.527037230742,4874.192597332677,47562.51901295056,-4080.8322811838716,11513.16,-10513.59447020713,168005,-326507.8533617252
02-09-2024,90985.7345907324,84746.45864760058,64119.12036501223,76230.18182088273,403183.5696374959,272,1467.0942248299846,42642.75261958929,225922.89971514232,162743.07154743018,106996.69327545895,78492.86402968259,23368.804691162353,1498.4883757557307,41734.654574959044,1672.2888627726434,11513.16,-10052.839387861994,343302,-348616.7568948024
03-09-2024,80787.22463123323,59410.15634681159,27481.003347160135,70831.26766144983,353193.3053922071,268,1462.6304713214606,123202.19930969703,134876.15607352814,113160.79311351279,95889.97535347534,31143.28622778227,30773.680545328876,4863.245858838842,51486.381874758175,3205.247184868481,11513.16,-15186.040111565846,328524,-291638.662361981
04-09-2024,98405.8691810602,95303.02798225803,34003.61383792929,65422.45380378885,288418.40810201375,276,1456.820137160923,58951.7631287416,297021.2245364327,54690.860390579466,90037.3917624967,72580.56004259783,36036.93239736239,5069.742681183505,20140.725069327178,-324.75181516866724,11513.16,-8509.098214001426,182115,-339656.4318691638
05-09-2024,86442.94817402528,87871.44200513921,45970.370947337185,66662.3327313699,394021.6035910308,106,1468.6480511959364,47267.475393332774,124274.46324313164,96508.1072503679,85546.75994109451,45454.267571181,25168.23053162048,5902.136769647963,24752.27468829549,-4027.770400076918,11513.16,-13466.220247072026,217416,-101519.21478308522
06-09-2024,172328.09768703158,66525.94063605701,53127.27554228014,72978.37975770078,325688.88428109174,235,1464.2946750041478,51801.00961669182,90497.28786341258,109879.64482860487,64005.372096669555,58447.297411441796,33365.31400342709,4019.46211206349,36477.768022106706,3346.7650395894643,11513.16,-11584.749496429384,96392,-242048.5659032829
07-09-2024,131101.03451881805,84574.8709439865,31504.8112630603,16234.743159940286,111212.1800649015,81,1457.3249335759829,99352.2923788267,274811.53412419575,147038.0730852111,75120.9087333425,35780.011464747615,28718.432461946868,5741.751521834818,41753.57577368444,3166.6438408224176,11513.16,-9040.646636665466,92812,-38202.04440524889
08-09-2024,92635.9217697427,20990.502108154764,56914.84222577395,73554.20405581381,251046.58871925488,97,1449.352585608763,108225.71778508583,290995.1601910441,105554.94661628197,39585.06091253865,70357.53923016762,13557.528831325293,3183.8985954123314,33966.22077915189,-4906.318689033207,11513.16,-8265.70314287902,270173,-187582.03259862293
09-09-2024,87651.24018670295,50793.910859965414,43597.97330045172,51462.4553911817,198624.66958937948,263,1459.2761859307702,49265.77151726381,98871.8300365014,95119.43846414529,64860.31499885263,49302.80293564569,45062.73308689418,1603.7167164137122,16826.166260268285,-3506.0675939065977,11513.16,-10931.265895423785,298724,-79879.45779192518
10-09-2024,46646.10983074676,89257.41927985736,58555.70888664929,30217.451147978478,97349.74701599249,97,1462.8114905598497,102452.40577112227,168360.16838217468,36394.162537030556,35853.78642395928,74833.79108413542,30631.998174098226,1259.7130315782838,43326.383537584086,-1985.0708540117284,11513.16,-9200.78328674014,13790,-256423.8235395468
11-09-2024,178357.0025172731,74508.00659223202,39087.07894018365,18330.094408769768,239185.57729803375,100,1467.7534823045505,79508.96309338149,186982.01828075075,41561.96907535843,38834.7323499998,20935.23256057915,12712.992462610015,4706.708975201513,36351.17053889966,3510.8949213674814,11513.16,-13381.535693635815,129091,-73214.08397559723
12-09-2024,184173.65464746687,34565.19514423034,24339.576926980008,69086.80391199712,294621.4081092597,87,1450.3050154473008,106453.31129679327,74937.35949908305,45701.38380685008,82343.45010738377,46016.204763733695,42902.94150601342,3285.247742150399,43233.31254360809,-1436.424386075024,11513.16,-16691.65113278835,182425,-320475.5292472577
13-09-2024,128666.88536271089,68229.20646927063,20709.885734070256,14432.964197217741,383354.9625059946,278,1460.6952379614552,46028.5263517575,105220.8028090063,103987.84837025854,31845.973468550503,54376.74290903696,18605.746371483845,6157.351886193977,23782.207728295798,2848.8408147958335,11513.16,-11453.541707835022,251602,-115791.10477811156
14-09-2024,41892.82662123814,40035.936678514714,21793.35921995057,42564.12929808235,226890.87162040127,291,1461.3304528989254,38040.67776338297,287828.16643174057,113825.42956408462,90494.40686727819,30376.3389768365,23673.754754685946,2440.0609585580987,35229.53406269381,1695.8234163385987,11513.16,-13928.319323936945,50073,-75858.81757769082
15-09-2024,90118.67711579397,21144.189935193455,66673.49446309758,20260.243714859145,329293.59118693485,173,1457.8143757889982,92772.2472693173,66066.42835700944,73318.61336366183,103127.86354534773,50935.53277909716,32173.71397901117,6239.868220631362,53296.221980762115,3655.944452038363,11513.16,-11131.15214697387,197605,-131076.03067653824
16-09-2024,156734.5084707386,87915.58561156192,57191.10644113862,71457.12615614664,343744.77307325654,86,1459.1048980482037,95445.13898552756,250737.46610360456,66246.46738894699,123609.35901028545,33631.1306366922,28595.048902978247,4166.934333432836,45735.89704771038,-2914.821122497627,11513.16,-12600.173912275315,104601,-275990.8133326704
17-09-2024,64740.1618696771,37286.73988551661,48006.896142992424,56550.25533655656,412536.475623969,206,1450.8656469640916,100750.35630565364,201158.4044296532,155242.12109083176,105559.49126735788,70920.27324448076,22750.910169668357,5280.8929267888925,41752.79908665932,1370.0998577272994,11513.16,-7278.650037542277,98697,-305807.6876381073
18-09-2024,155272.91596821803,111778.9906018182,51759.90054919117,64735.98069944981,193915.81550708003,94,1464.6214773486213,29139.37617893624,282885.5171456793,81525.42469806901,39776.36917401698,50731.41623351826,13273.256250778004,1603.8188202934475,20510.774994632997,4148.720006424505,11513.16,-9139.260043162258,139752,-265158.72807093314
19-09-2024,127264.6025293465,56203.61145847486,61022.947510114274,29684.28625990387,395793.15031843854,146,1464.7058932478042,44666.30406839587,107692.0229978419,94959.9981333738,93656.40736054967,23954.108743415753,42720.162770796014,2974.8725670777544,24654.673070188685,-6125.095512848621,11513.16,-12924.583153765958,333004,-335956.8751961529
20-09-2024,122384.55696258304,103363.64808421841,16078.593274370583,65231.42193278675,315061.44431144826,154,1459.7915534566212,121004.74736877806,123732.93482869153,47801.41260647337,118403.38565884855,55138.93786021112,11492.67640165899,5645.185943012639,47149.07992591481,-5261.587340527914,11513.16,-8435.004639054201,251080,-296441.80212994694
21-09-2024,126896.17452998747,66300.12080885695,64543.497244356455,67307.8079864831,177960.4108672536,84,1450.1980375531323,118864.4416633451,277514.2581080382,85639.70830794086,43789.365498257685,15705.684889484992,32046.947110763453,1449.7821983062333,45474.212424331585,-541.908169294331,11513.16,-9807.906412640164,234852,-323328.2444071026
22-09-2024,185251.43661641044,84034.19154881405,64500.45164531852,27855.15205676711,257352.50734059748,76,1450.4263892466022,51407.913926756155,277547.6701592476,92103.57617886062,112096.94427707075,28770.78019785075,24254.602058564153,1615.744028091506,21244.32001175636,3900.1168476857792,11513.16,-12724.921466019532,337800,-279562.0816361637
23-09-2024,71821.92113753286,72671.67221512513,63020.44415677635,48436.591271487196,352512.7209852743,64,1460.0718896186877,31560.98010455675,221393.12690213992,100473.3495258379,31563.763587584337,72733.99607734845,25451.57888454629,3135.1182340895994,50510.58866164009,3628.142887201505,11513.16,-9502.708871263278,111328,-312453.3426869672
24-09-2024,181359.8842634761,109871.27847654668,50043.208793842176,19903.091804969386,411294.9674292669,129,1463.242587698597,101191.92685062387,67736.69173888362,63327.48908286463,122024.71502612483,39437.261792302794,22362.504238442736,6284.412299431868,24918.224848211983,-2928.167331333742,11513.16,-11422.010414730026,291686,-84862.6517941418
25-09-2024,57021.46138954365,26080.009269268274,37295.91359173233,55955.94899306628,150277.42723676155,263,1455.293353115692,109589.97727723201,81274.08200568732,125185.37927048076,121675.83001544468,38972.4712276869,34496.954722874456,3223.5131267419033,24869.98434505368,-4739.8280669390415,11513.16,-14591.075767104488,165119,-204783.8947935528
26-09-2024,180372.53830192005,47388.976193897994,43204.173752325485,23808.738304490038,153028.45104950375,135,1453.9759749090267,104105.24153513582,101066.03489871242,128751.66403087447,104518.80319079146,28582.93788575053,46909.22736373801,5511.2353192868595,21650.22405707289,-4827.009941452108,11513.16,-15625.787570635977,7306,-73624.9959904949
27-09-2024,133095.5927648505,86854.4590584231,35301.96834574992,41618.48909442768,199757.21282847755,96,1470.1641960257953,53776.07583912683,77678.01423033996,69203.98510014307,77640.7426835786,78181.65928841938,25619.43052526831,3127.629875444593,27799.54539903454,1286.4551115995546,11513.16,-14174.299655304432,20395,-270727.24426822533
