Date,Revenue,Marketing,R&D_Contracts,COGS,Salaries,Rent,Utilities,Loan_Proceeds,Loan_Payment,Product_Sold,Gross_Profit,Total_OpEx,Operating_Income,Daily_Cash_Flow,Cumulative_Cash_Flow
17-06-2026,24889.16,3733.37,154.25,11011.15,3134.7,1800,375.73,0,0,InnovateX Pro,13878.02,9198.05,4679.96,4679.96,-720304.63
18-06-2026,25651.42,3847.71,208.17,11537.19,3134.85,1800,374.06,0,0,Legacy Product,14114.23,9364.79,4749.44,4749.44,-715555.19
19-06-2026,24759.17,3713.87,193.75,10532.16,3135,1800,372.39,0,0,InnovateX Pro,14227,9215.01,5011.99,5011.99,-710543.2
20-06-2026,24318.88,3647.83,171.06,9959.76,3135.15,1800,370.71,0,0,InnovateX Pro,14359.12,9124.75,5234.37,5234.37,-705308.83
21-06-2026,24444.73,3666.71,208.07,10429.05,3135.3,1800,369.02,0,0,Legacy Product,14015.68,9179.1,4836.58,4836.58,-700472.25
22-06-2026,25653.57,3848.04,217.12,11239.78,3135.45,1800,367.33,0,0,InnovateX Pro,14413.79,9367.94,5045.85,5045.85,-695426.4
23-06-2026,27080.37,4062.06,183.75,11929.94,3135.6,1800,365.63,0,0,InnovateX Pro,15150.42,9547.04,5603.39,5603.39,-689823.01
24-06-2026,25175.53,3776.33,178.42,10979.31,3135.75,1800,363.93,0,0,InnovateX Pro,14196.22,9254.43,4941.78,4941.78,-684881.22
25-06-2026,25138.87,3770.83,199.7,10997.47,3135.9,1800,362.23,0,0,Legacy Product,14141.4,9268.66,4872.75,4872.75,-680008.48
26-06-2026,25156.83,3773.52,207.38,10331.06,3136.05,1800,360.52,0,0,InnovateX Pro,14825.77,9277.47,5548.29,5548.29,-674460.19
27-06-2026,25473.44,3821.02,210.78,10402.68,3136.2,1800,358.8,0,0,InnovateX Pro,15070.76,9326.8,5743.96,5743.96,-668716.23
28-06-2026,25463.25,3819.49,205.22,11023.49,3136.35,1800,357.09,0,0,InnovateX Pro,14439.76,9318.14,5121.61,5121.61,-663594.61
29-06-2026,26427.2,3964.08,199.88,10963.07,3136.5,1800,355.37,0,0,InnovateX Pro,15464.13,9455.83,6008.3,6008.3,-657586.31
30-06-2026,24618.33,3692.75,199.88,10084.69,3136.65,1800,353.65,0,0,InnovateX Pro,14533.65,9182.94,5350.71,5350.71,-652235.6
01-07-2026,25029.95,3754.49,199.26,10548.39,3136.8,1800,351.94,0,4000,Legacy Product,14481.55,9242.49,5239.06,1239.06,-650996.54
02-07-2026,26045.62,3906.84,198.13,10493.24,3136.95,1800,350.22,0,0,Legacy Product,15552.38,9392.14,6160.25,6160.25,-644836.29
03-07-2026,24870.87,3730.63,233.39,10866.75,3137.1,1800,348.49,0,0,Legacy Product,14004.12,9249.62,4754.5,4754.5,-640081.79
04-07-2026,24888.55,3733.28,233.04,10033.48,3137.25,1800,346.78,0,0,InnovateX Pro,14855.07,9250.35,5604.72,5604.72,-634477.07
05-07-2026,24227.35,3634.1,199.4,10413.75,3137.4,1800,345.06,0,0,InnovateX Pro,13813.6,9115.96,4697.64,4697.64,-629779.43
06-07-2026,25999.11,3899.87,188.36,10720.01,3137.55,1800,343.34,0,0,InnovateX Pro,15279.1,9369.11,5909.99,5909.99,-623869.44
07-07-2026,26224.69,3933.7,205.33,11150.51,3137.7,1800,341.62,0,0,InnovateX Pro,15074.18,9418.36,5655.82,5655.82,-618213.62
08-07-2026,24681.27,3702.19,215.6,10582,3137.85,1800,339.91,0,0,Legacy Product,14099.27,9195.55,4903.72,4903.72,-613309.9
09-07-2026,24970.71,3745.61,197.23,10561.33,3138,1800,338.2,0,0,Legacy Product,14409.38,9219.04,5190.35,5190.35,-608119.56
10-07-2026,26583.14,3987.47,222.69,10690.29,3138.15,1800,336.49,0,0,InnovateX Pro,15892.85,9484.81,6408.05,6408.05,-601711.51
11-07-2026,25243.53,3786.53,226.58,10952.6,3138.3,1800,334.79,0,0,Legacy Product,14290.92,9286.21,5004.72,5004.72,-596706.79
12-07-2026,23685.31,3552.8,212.21,10486.71,3138.45,1800,333.09,0,0,InnovateX Pro,13198.6,9036.56,4162.05,4162.05,-592544.75
13-07-2026,24783.43,3717.51,186.04,10254.09,3138.6,1800,331.4,0,0,Legacy Product,14529.34,9173.56,5355.78,5355.78,-587188.97
14-07-2026,24339.55,3650.93,198.98,10502.32,3138.75,1800,329.71,0,0,InnovateX Pro,13837.23,9118.38,4718.85,4718.85,-582470.12
15-07-2026,24565.56,3684.83,177.98,10276.97,3138.9,1800,328.03,0,0,InnovateX Pro,14288.59,9129.74,5158.84,5158.84,-577311.27
16-07-2026,24131.46,3619.72,185.2,10158.9,3139.05,1800,326.36,0,0,InnovateX Pro,13972.56,9070.32,4902.24,4902.24,-572409.04
17-07-2026,23847.04,3577.06,203.59,10639.17,3139.2,1800,324.69,0,0,InnovateX Pro,13207.88,9044.54,4163.34,4163.34,-568245.7
18-07-2026,24231.54,3634.73,177.96,9903.86,3139.35,1800,323.03,0,0,InnovateX Pro,14327.68,9075.07,5252.61,5252.61,-562993.08
19-07-2026,25073.39,3761.01,166.32,10151.53,3139.5,1800,321.38,0,0,InnovateX Pro,14921.86,9188.21,5733.65,5733.65,-557259.44
20-07-2026,25875.78,3881.37,207.09,11097.96,3139.65,1800,319.73,0,0,InnovateX Pro,14777.82,9347.84,5429.98,5429.98,-551829.45
21-07-2026,26469.81,3970.47,221.15,10999.95,3139.8,1800,318.1,0,0,InnovateX Pro,15469.86,9449.52,6020.34,6020.34,-545809.11
22-07-2026,25187.64,3778.15,190.36,10975.11,3139.95,1800,316.47,0,0,InnovateX Pro,14212.53,9224.93,4987.6,4987.6,-540821.51
23-07-2026,26289.16,3943.37,166.96,10976.83,3140.1,1800,314.86,0,0,InnovateX Pro,15312.33,9365.29,5947.04,5947.04,-534874.47
24-07-2026,24562.72,3684.41,251.46,10777.84,3140.25,1800,313.25,0,0,InnovateX Pro,13784.87,9189.37,4595.51,4595.51,-530278.96
25-07-2026,25881.7,3882.26,210.92,11154.82,3140.4,1800,311.66,0,0,InnovateX Pro,14726.88,9345.23,5381.65,5381.65,-524897.31
26-07-2026,25447.16,3817.07,216.1,10414.68,3140.55,1800,310.07,0,0,InnovateX Pro,15032.48,9283.79,5748.69,5748.69,-519148.63
27-07-2026,24789.14,3718.37,211.67,9947.44,3140.7,1800,308.5,0,0,InnovateX Pro,14841.71,9179.24,5662.46,5662.46,-513486.16
28-07-2026,26721.76,4008.26,183.79,10800.68,3140.85,1800,306.94,0,0,Legacy Product,15921.08,9439.85,6481.23,6481.23,-507004.93
29-07-2026,25165.55,3774.83,214.18,10931.33,3141,1800,305.4,0,0,InnovateX Pro,14234.22,9235.41,4998.81,4998.81,-502006.13
30-07-2026,25947.2,3892.08,221.23,10924.33,3141.15,1800,303.86,0,0,InnovateX Pro,15022.87,9358.33,5664.55,5664.55,-496341.58
31-07-2026,25688.64,3853.3,154.11,10618.57,3141.3,1800,302.35,0,0,InnovateX Pro,15070.07,9251.05,5819.02,5819.02,-490522.56
01-08-2026,24667.31,3700.1,197.37,10830.13,3141.45,1800,300.84,0,4000,Legacy Product,13837.17,9139.76,4697.42,697.42,-489825.15
02-08-2026,25792.77,3868.91,173.82,10546.91,3141.6,1800,299.35,0,0,Legacy Product,15245.86,9283.69,5962.17,5962.17,-483862.97
03-08-2026,25309.17,3796.38,164.25,10291.31,3141.75,1800,297.87,0,0,Legacy Product,15017.87,9200.25,5817.62,5817.62,-478045.36
04-08-2026,25795.24,3869.29,185.87,10455.04,3141.9,1800,296.41,0,0,Legacy Product,15340.19,9293.47,6046.72,6046.72,-471998.64
05-08-2026,26048.13,3907.22,182.89,11658.58,3142.05,1800,294.97,0,0,Legacy Product,14389.55,9327.13,5062.43,5062.43,-466936.21
06-08-2026,24993.92,3749.09,175.71,10159.96,3142.2,1800,293.54,0,0,InnovateX Pro,14833.97,9160.54,5673.43,5673.43,-461262.78
07-08-2026,25489.76,3823.46,180.14,11152.8,3142.35,1800,292.13,0,0,InnovateX Pro,14336.96,9238.08,5098.88,5098.88,-456163.9
08-08-2026,25329.83,3799.47,190.7,11060.09,3142.5,1800,290.74,0,0,Legacy Product,14269.73,9223.41,5046.33,5046.33,-451117.57
09-08-2026,26973.8,4046.07,238.93,11059.4,3142.65,1800,289.36,0,0,InnovateX Pro,15914.4,9517.01,6397.39,6397.39,-444720.19
10-08-2026,26198.86,3929.83,178.68,11761.93,3142.8,1800,288,0,0,InnovateX Pro,14436.93,9339.31,5097.63,5097.63,-439622.56
11-08-2026,25812.39,3871.86,207.33,11255.07,3142.95,1800,286.66,0,0,Legacy Product,14557.32,9308.8,5248.52,5248.52,-434374.04
12-08-2026,25171,3775.65,184.88,10352.06,3143.1,1800,285.34,0,0,InnovateX Pro,14818.94,9188.97,5629.97,5629.97,-428744.07
13-08-2026,25917.64,3887.65,178.48,10644.76,3143.25,1800,284.04,0,0,Legacy Product,15272.88,9293.41,5979.47,5979.47,-422764.6
14-08-2026,27566.66,4135,195.09,11648.67,3143.4,1800,282.75,0,0,InnovateX Pro,15917.99,9556.24,6361.75,6361.75,-416402.85
15-08-2026,25456.13,3818.42,209.1,10956.23,3143.55,1800,281.49,0,0,InnovateX Pro,14499.91,9252.56,5247.35,5247.35,-411155.5
16-08-2026,26315.87,3947.38,229.72,10916.97,3143.7,1800,280.25,0,0,InnovateX Pro,15398.9,9401.05,5997.86,5997.86,-405157.65
17-08-2026,26930.15,4039.52,172.71,11125.27,3143.85,1800,279.02,0,0,InnovateX Pro,15804.88,9435.11,6369.77,6369.77,-398787.88
18-08-2026,26329.96,3949.49,198.85,11753.33,3144,1800,277.82,0,0,InnovateX Pro,14576.62,9370.17,5206.46,5206.46,-393581.42
19-08-2026,26149.13,3922.37,182.32,11455.2,3144.15,1800,276.64,0,0,Legacy Product,14693.93,9325.48,5368.45,5368.45,-388212.97
20-08-2026,25885.95,3882.89,184.92,11520.97,3144.3,1800,275.48,0,0,InnovateX Pro,14364.98,9287.6,5077.39,5077.39,-383135.58
21-08-2026,26928.59,4039.29,231.25,11853.3,3144.45,1800,274.35,0,0,InnovateX Pro,15075.3,9489.34,5585.95,5585.95,-377549.63
22-08-2026,27309.7,4096.46,191.04,11818.96,3144.6,1800,273.23,0,0,Legacy Product,15490.75,9505.33,5985.42,5985.42,-371564.21
23-08-2026,26504.64,3975.7,216.62,10772.99,3144.75,1800,272.14,0,0,Legacy Product,15731.66,9409.21,6322.45,6322.45,-365241.76
24-08-2026,25340.85,3801.13,211.63,10558.98,3144.9,1800,271.08,0,0,InnovateX Pro,14781.87,9228.74,5553.13,5553.13,-359688.63
25-08-2026,26201.39,3930.21,233.44,11668.6,3145.05,1800,270.03,0,0,InnovateX Pro,14532.8,9378.73,5154.07,5154.07,-354534.56
26-08-2026,27298.99,4094.85,216.56,12109.51,3145.2,1800,269.01,0,0,InnovateX Pro,15189.47,9525.61,5663.86,5663.86,-348870.7
27-08-2026,27869.77,4180.47,163.32,11241.23,3145.35,1800,268.01,0,0,Legacy Product,16628.54,9557.15,7071.39,7071.39,-341799.31
28-08-2026,26226.38,3933.96,186.04,10922.08,3145.5,1800,267.04,0,0,Legacy Product,15304.29,9332.54,5971.76,5971.76,-335827.55
29-08-2026,26369.41,3955.41,151.24,11291.11,3145.65,1800,266.09,0,0,InnovateX Pro,15078.3,9318.39,5759.91,5759.91,-330067.64
30-08-2026,27555.95,4133.39,172.7,11942.12,3145.8,1800,265.17,0,0,Legacy Product,15613.83,9517.07,6096.77,6096.77,-323970.88
31-08-2026,25353.55,3803.03,217.21,10793.45,3145.95,1800,264.27,0,0,InnovateX Pro,14560.1,9230.46,5329.64,5329.64,-318641.24
01-09-2026,27162.56,4074.38,222.25,11888,3146.1,1800,263.4,0,4000,InnovateX Pro,15274.56,9506.13,5768.42,1768.42,-316872.81
02-09-2026,25292.71,3793.91,188.21,11290.05,3146.25,1800,262.55,0,0,InnovateX Pro,14002.66,9190.92,4811.75,4811.75,-312061.07
03-09-2026,27314.82,4097.22,218.19,11101.35,3146.4,1800,261.73,0,0,Legacy Product,16213.47,9523.54,6689.93,6689.93,-305371.14
04-09-2026,26981.67,4047.25,233.93,11197.64,3146.55,1800,260.93,0,0,Legacy Product,15784.03,9488.67,6295.36,6295.36,-299075.78
05-09-2026,26359.8,3953.97,216.34,10656.54,3146.7,1800,260.16,0,0,Legacy Product,15703.26,9377.18,6326.08,6326.08,-292749.69
06-09-2026,26074.64,3911.2,178.27,10550.53,3146.85,1800,259.42,0,0,InnovateX Pro,15524.12,9295.74,6228.38,6228.38,-286521.32
07-09-2026,27012.18,4051.83,215.04,11503.76,3147,1800,258.71,0,0,InnovateX Pro,15508.42,9472.57,6035.85,6035.85,-280485.47
08-09-2026,26810.53,4021.58,155.32,10879.47,3147.15,1800,258.02,0,0,InnovateX Pro,15931.07,9382.07,6549,6549,-273936.47
09-09-2026,25826.95,3874.04,167.05,11512.29,3147.3,1800,257.36,0,0,InnovateX Pro,14314.66,9245.75,5068.91,5068.91,-268867.56
10-09-2026,27943.14,4191.47,214.43,11371.56,3147.45,1800,256.72,0,0,InnovateX Pro,16571.58,9610.07,6961.5,6961.5,-261906.06
11-09-2026,26805.35,4020.8,198.64,10856.26,3147.6,1800,256.12,0,0,InnovateX Pro,15949.08,9423.16,6525.93,6525.93,-255380.13
12-09-2026,26946.37,4041.96,170.14,12017.7,3147.75,1800,255.54,0,0,Legacy Product,14928.66,9415.39,5513.28,5513.28,-249866.85
13-09-2026,27489.58,4123.44,197.82,12074.16,3147.9,1800,254.99,0,0,InnovateX Pro,15415.43,9524.14,5891.28,5891.28,-243975.57
14-09-2026,27289.43,4093.41,201.26,12147.86,3148.05,1800,254.47,0,0,InnovateX Pro,15141.57,9497.19,5644.38,5644.38,-238331.19
15-09-2026,25194.59,3779.19,166.68,10225.43,3148.2,1800,253.97,0,0,InnovateX Pro,14969.16,9148.04,5821.12,5821.12,-232510.07
16-09-2026,28057.51,4208.63,222.29,11907.3,3148.35,1800,253.51,0,0,InnovateX Pro,16150.21,9632.77,6517.44,6517.44,-225992.63
17-09-2026,25758.78,3863.82,182.75,10438.3,3148.5,1800,253.07,0,0,InnovateX Pro,15320.48,9248.13,6072.35,6072.35,-219920.28
18-09-2026,26549.21,3982.38,213.56,11605.1,3148.65,1800,252.66,0,0,InnovateX Pro,14944.1,9397.26,5546.85,5546.85,-214373.43
19-09-2026,26253.12,3937.97,154.89,10527.01,3148.8,1800,252.28,0,0,InnovateX Pro,15726.11,9293.94,6432.17,6432.17,-207941.26
20-09-2026,26577.5,3986.62,217.03,10997.88,3148.95,1800,251.93,0,0,InnovateX Pro,15579.62,9404.53,6175.09,6175.09,-201766.17
21-09-2026,25216.9,3782.54,175.48,10413.96,3149.1,1800,251.61,0,0,InnovateX Pro,14802.95,9158.72,5644.22,5644.22,-196121.94
22-09-2026,26932.92,4039.94,186.72,11235.06,3149.25,1800,251.31,0,0,InnovateX Pro,15697.86,9427.23,6270.63,6270.63,-189851.31
23-09-2026,26369.02,3955.35,214.66,11567.81,3149.4,1800,251.05,0,0,InnovateX Pro,14801.2,9370.47,5430.74,5430.74,-184420.57
24-09-2026,27148.54,4072.28,195.26,12051.7,3149.55,1800,250.82,0,0,Legacy Product,15096.84,9467.9,5628.94,5628.94,-178791.63
25-09-2026,25505.28,3825.79,201.21,10230.89,3149.7,1800,250.61,0,0,InnovateX Pro,15274.39,9227.32,6047.07,6047.07,-172744.56
26-09-2026,25600.37,3840.06,187.69,11139.3,3149.85,1800,250.44,0,0,InnovateX Pro,14461.07,9228.03,5233.04,5233.04,-167511.52
